accident_id,date,time,state,city,road_type,weather,light_condition,speed_limit_kmph,avg_speed_est_kmph,vehicles_involved,casualties_total,fatalities,serious_injuries,minor_injuries,alcohol_involved,hit_and_run,damage_cost_inr
ACC2024042022013,2024-04-20,19:23,Kerala,Thiruvananthapuram,State Highway,Clear,Night (lit),80,84.8,2,5,1,3,1,0.0,1.0,23788.74
ACC2020041022014,2020-04-10,20:34,Bihar,Patna,Urban Road,Clear,Night (unlit),50,49.3,1,1,0,0,1,1.0,0.0,56161.71
ACC2023111522015,2023-11-15,08:27,Maharashtra,Pune,State Highway,Clear,Daylight,80,91.1,2,5,0,2,3,0.0,0.0,110197.42
ACC2022102422016,2022-10-24,20:24,Tamil Nadu,Tiruchirappalli,Urban Road,Rain,Night (lit),60,47.2,1,1,0,0,1,0.0,0.0,94665.1
ACC2018052322017,2018-05-23,08:24,Madhya Pradesh,Indore,State Highway,Clear,Daylight,80,95.3,2,3,0,1,2,0.0,0.0,66401.06
ACC2024081822018,2024-08-18,10:34,Bihar,Patna,Rural Road,Clear,Daylight,50,39.4,1,1,0,0,1,0.0,0.0,14430.39
ACC2020082922019,2020-08-29,10:29,Haryana,Faridabad,Urban Road,Rain,Daylight,50,48.6,4,3,0,1,2,1.0,0.0,41383.85
ACC2022062422020,2022-06-24,21:56,Rajasthan,Udaipur,State Highway,Rain,,80,,2,4,0,0,4,1.0,0.0,85713.02
ACC2024120122021,2024-12-01,08:49,Bihar,Patna,Urban Road,Haze,Daylight,50,56.0,1,2,0,1,1,0.0,0.0,40661.98
ACC2024020422022,2024-02-04,18:27,Gujarat,Ahmedabad,National Highway,Clear,Night (lit),80,56.8,1,1,0,0,1,0.0,0.0,31325.9
ACC2025082722023,2025-08-27,08:15,Punjab,Jalandhar,National Highway,Rain,Daylight,90,93.6,1,5,0,2,3,0.0,0.0,49348.16
ACC2021041322024,2021-04-13,08:27,Punjab,Ludhiana,State Highway,Clear,Daylight,80,84.8,1,6,0,3,3,0.0,0.0,38299.51
ACC2024122522025,2024-12-25,08:54,Kerala,Kozhikode,State Highway,,Daylight,80,56.3,1,2,0,1,1,0.0,0.0,
ACC2023040922026,2023-04-09,08:42,Chhattisgarh,Bhilai,Urban Road,Rain,Daylight,40,38.7,2,3,0,0,3,0.0,0.0,70329.72
ACC2019040422027,2019-04-04,19:28,Goa,Margao,State Highway,Clear,Night (lit),80,79.4,1,3,0,0,3,0.0,0.0,10415.05
ACC2020102022028,2020-10-20,10:01,Tamil Nadu,Chennai,Rural Road,Clear,,70,61.7,2,0,0,0,0,0.0,0.0,47557.51
ACC2018093022029,2018-09-30,21:54,Assam,Silchar,Urban Road,Clear,Night (lit),60,57.8,1,3,0,2,1,0.0,0.0,70321.78
ACC2021102322030,2021-10-23,18:25,Bihar,Patna,Urban Road,Clear,Night (lit),40,32.0,1,3,0,0,3,1.0,0.0,43803.74
ACC2024092422031,2024-09-24,18:19,Chhattisgarh,Bhilai,National Highway,Storm,Night (unlit),80,80.1,1,5,0,1,4,0.0,0.0,21229.07
ACC2022011222032,2022-01-12,15:06,Bihar,Patna,National Highway,Clear,Dawn/Dusk,80,68.5,3,0,0,0,0,0.0,0.0,35029.93
ACC2021031422033,2021-03-14,10:51,Jammu and Kashmir,Srinagar,Urban Road,Storm,Daylight,40,44.1,1,0,0,0,0,0.0,0.0,136320.15
ACC2020051522034,2020-05-15,04:26,Himachal Pradesh,Solan,Urban Road,Clear,Night (unlit),40,20.8,6,2,0,0,2,0.0,0.0,76879.28
ACC2024091122035,2024-09-11,05:10,Haryana,Faridabad,National Highway,Clear,Night (lit),80,97.3,2,3,0,0,3,0.0,0.0,43188.03
ACC2025081122036,2025-08-11,21:23,Karnataka,Mangaluru,Expressway,Clear,Night (lit),100,90.2,1,1,0,1,0,0.0,1.0,8615.17
ACC2020010222037,2020-01-02,18:48,Gujarat,Vadodara,State Highway,Fog,Night (lit),70,,2,4,0,1,3,0.0,0.0,67246.55
ACC2020062622038,2020-06-26,18:36,West Bengal,Siliguri,Rural Road,Clear,Night (unlit),60,66.8,1,3,0,0,3,0.0,0.0,62514.03
ACC2021010122039,2021-01-01,10:25,Uttar Pradesh,Lucknow,Urban Road,,,40,,1,3,0,3,0,0.0,1.0,84476.94
ACC2022092622040,2022-09-26,07:12,Rajasthan,Jaipur,Urban Road,Rain,Daylight,50,49.1,1,5,0,2,3,0.0,0.0,31872.03
ACC2019021522041,2019-02-15,09:03,Madhya Pradesh,Bhopal,State Highway,Clear,Daylight,90,78.4,2,5,0,2,3,0.0,0.0,56204.62
ACC2022120922042,2022-12-09,08:19,Tamil Nadu,Coimbatore,Urban Road,Clear,Daylight,50,44.3,2,2,1,1,0,0.0,0.0,83998.38
ACC2021120122043,2021-12-01,09:03,Bihar,Gaya,State Highway,Clear,Daylight,80,98.2,1,1,0,0,1,0.0,0.0,27805.8
ACC2023010522044,2023-01-05,21:40,Madhya Pradesh,Bhopal,State Highway,Haze,Night (lit),80,97.6,1,1,0,0,1,0.0,0.0,51498.77
ACC2020100422045,2020-10-04,18:15,Puducherry,Puducherry,State Highway,Rain,Night (unlit),70,39.4,1,1,0,0,1,0.0,1.0,41700.0
ACC2024102822046,2024-10-28,07:44,Madhya Pradesh,Bhopal,Urban Road,Clear,Daylight,40,42.0,11,6,0,2,4,0.0,0.0,67315.4
ACC2018081322047,2018-08-13,14:12,West Bengal,Kolkata,Urban Road,Clear,Daylight,40,,2,1,0,0,1,0.0,0.0,41846.35
ACC2022020222048,2022-02-02,10:20,Uttar Pradesh,Noida,Urban Road,Fog,Daylight,50,48.7,2,30,1,5,24,0.0,0.0,96324.38
ACC2018010822049,2018-01-08,09:34,Bihar,Gaya,National Highway,Clear,Daylight,90,68.6,1,2,0,1,1,1.0,0.0,148647.97
ACC2020030422050,2020-03-04,20:14,Madhya Pradesh,Indore,Urban Road,Clear,Night (lit),50,29.8,1,2,0,0,2,0.0,0.0,45397.16
ACC2024102322051,2024-10-23,18:37,Bihar,Gaya,Rural Road,Clear,Night (unlit),60,65.1,2,3,0,1,2,0.0,0.0,221389.52
ACC2021031722052,2021-03-17,06:58,Uttar Pradesh,Noida,Urban Road,Rain,Daylight,50,35.7,3,2,0,0,2,0.0,0.0,63357.74
ACC2023012822053,2023-01-28,21:56,Rajasthan,Udaipur,Urban Road,,Night (lit),60,42.4,1,1,0,0,1,0.0,0.0,78814.46
ACC2022081622054,2022-08-16,18:26,Assam,Silchar,Urban Road,Clear,Night (lit),50,39.2,1,1,0,0,1,1.0,0.0,48035.17
ACC2021032422055,2021-03-24,18:44,Madhya Pradesh,Indore,Rural Road,Clear,Night (unlit),70,67.1,3,3,0,2,1,0.0,0.0,36350.44
ACC2024021722056,2024-02-17,19:39,Uttar Pradesh,Varanasi,Urban Road,Rain,Night (unlit),50,47.8,1,4,0,1,3,0.0,0.0,70057.09
ACC2019072822057,2019-07-28,17:23,Delhi,New Delhi,Urban Road,Clear,Daylight,50,47.7,1,0,0,0,0,0.0,0.0,46228.24
ACC2023010722058,2023-01-07,20:05,Andhra Pradesh,Guntur,Rural Road,Clear,Night (lit),50,28.9,1,0,0,0,0,0.0,0.0,15468.12
ACC2024050322059,2024-05-03,10:29,Karnataka,Hubballi,Urban Road,Clear,Daylight,50,54.3,4,0,0,0,0,0.0,0.0,66493.56
ACC2023081322060,2023-08-13,23:23,Karnataka,Hubballi,State Highway,Clear,Night (unlit),70,68.6,1,5,0,3,2,1.0,0.0,48133.56
ACC2019110222061,2019-11-02,09:49,Tamil Nadu,Coimbatore,Urban Road,Clear,Daylight,60,72.1,1,1,0,0,1,0.0,0.0,32093.08
ACC2023081622062,2023-08-16,09:04,Tamil Nadu,Chennai,Urban Road,Rain,Daylight,40,52.2,1,1,0,0,1,0.0,0.0,16085.0
ACC2024031222063,2024-03-12,08:10,Gujarat,Rajkot,State Highway,,Daylight,90,226.94692296443762,1,18,17,0,1,0.0,0.0,10984016.876566963
ACC2021113022064,2021-11-30,11:43,Karnataka,Bengaluru,National Highway,Clear,Daylight,90,59.9,2,0,0,0,0,0.0,0.0,47352.52
ACC2020071222065,2020-07-12,05:06,Madhya Pradesh,Jabalpur,National Highway,Clear,Night (lit),90,66.4,1,2,0,0,2,0.0,0.0,108486.23
ACC2018012622066,2018-01-26,10:24,Tamil Nadu,Madurai,Urban Road,Clear,Daylight,50,41.8,2,2,0,0,2,0.0,0.0,16824.13
ACC2018121322067,2018-12-13,20:59,Telangana,Warangal,State Highway,Clear,Night (lit),80,,2,4,0,0,4,0.0,0.0,75709.3
ACC2025072122068,2025-07-21,10:00,Jharkhand,Jamshedpur,Urban Road,Clear,Daylight,60,53.5,1,4,1,1,2,1.0,0.0,74319.13
ACC2018112122069,2018-11-21,08:41,Tamil Nadu,Madurai,Expressway,Clear,Daylight,100,43.8,2,2,1,0,1,0.0,0.0,106634.88
ACC2025072122070,2025-07-21,09:09,Maharashtra,Nashik,National Highway,,Daylight,90,35.7,2,3,0,1,2,0.0,0.0,32859.58
ACC2024070122071,2024-07-01,11:01,Bihar,Bhagalpur,State Highway,Clear,Daylight,80,52.0,2,0,0,0,0,0.0,0.0,37054.68
ACC2022121522072,2022-12-15,10:43,Uttar Pradesh,Noida,Urban Road,,Daylight,50,51.8,2,2,0,1,1,0.0,0.0,20614.97
ACC2018021622073,2018-02-16,00:42,Delhi,New Delhi,State Highway,Fog,Night (unlit),80,82.3,1,4,0,2,2,0.0,0.0,15597.97
ACC2018052422074,2018-05-24,20:17,Gujarat,Vadodara,National Highway,Clear,Night (lit),90,94.2,3,1,0,1,0,0.0,0.0,68903.39
ACC2023021122075,2023-02-11,08:24,Puducherry,Puducherry,National Highway,Storm,Daylight,80,64.4,1,1,0,1,0,0.0,0.0,28287.69
ACC2019020722076,2019-02-07,09:39,West Bengal,Kolkata,Urban Road,Clear,,50,34.1,1,2,0,1,1,0.0,0.0,96797.43
ACC2020101422077,2020-10-14,16:08,Rajasthan,Jaipur,National Highway,Clear,Daylight,90,56.3,2,2,0,1,1,1.0,0.0,158632.26
ACC2023110122078,2023-11-01,10:23,Rajasthan,Udaipur,Urban Road,Rain,Daylight,50,34.6,1,2,0,1,1,0.0,0.0,52782.52
ACC2020073122079,2020-07-31,15:16,Uttar Pradesh,Kanpur,State Highway,Haze,,80,,1,3,0,0,3,0.0,0.0,23155.39
ACC2022081022080,2022-08-10,21:47,Delhi,New Delhi,Urban Road,Clear,Night (unlit),50,40.4,10,3,0,2,1,0.0,0.0,251130.26
ACC2020031022081,2020-03-10,09:53,Kerala,Kochi,National Highway,Clear,Daylight,90,48.8,2,1,0,1,0,0.0,0.0,38837.36
ACC2022102822082,2022-10-28,18:31,Punjab,Amritsar,Urban Road,Rain,Night (lit),50,44.9,1,2,1,1,0,0.0,0.0,166072.58
ACC2025061122083,2025-06-11,09:11,Tamil Nadu,Madurai,State Highway,Fog,Daylight,70,64.5,1,2,0,0,2,0.0,1.0,20469.24
ACC2020051822084,2020-05-18,09:01,Telangana,Nizamabad,State Highway,Haze,Daylight,90,79.9,1,0,0,0,0,0.0,0.0,26332.42
ACC2023060822085,2023-06-08,10:22,Maharashtra,Thane,National Highway,Fog,Daylight,80,87.4,1,5,0,3,2,0.0,0.0,82185.68
ACC2019120422086,2019-12-04,10:31,Tamil Nadu,Coimbatore,Urban Road,Rain,Daylight,50,53.0,1,5,0,1,4,0.0,,
ACC2020013122087,2020-01-31,21:23,Kerala,Thiruvananthapuram,National Highway,Clear,Night (lit),90,89.3,1,3,1,0,2,0.0,0.0,75226.5
ACC2018111122088,2018-11-11,09:56,Himachal Pradesh,Shimla,National Highway,,Dawn/Dusk,90,100.6,2,5,0,1,4,0.0,0.0,39399.85
ACC2021080922089,2021-08-09,21:08,Uttar Pradesh,Ghaziabad,Rural Road,Clear,Night (lit),60,59.3,1,1,0,0,1,0.0,0.0,50181.84
ACC2020091422090,2020-09-14,10:11,Tamil Nadu,Tiruchirappalli,Rural Road,Haze,Daylight,60,,1,3,0,0,3,0.0,,46815.49
ACC2019042722091,2019-04-27,20:08,Gujarat,Surat,Urban Road,Clear,Night (lit),60,55.2,2,3,0,0,3,0.0,0.0,26547.6
ACC2024031122092,2024-03-11,09:23,West Bengal,Durgapur,State Highway,Clear,Daylight,70,90.9,2,4,0,1,3,0.0,0.0,29176.28
ACC2024010322093,2024-01-03,10:40,Gujarat,Rajkot,Urban Road,Rain,Daylight,40,30.8,5,3,0,0,3,0.0,1.0,67775.56
ACC2024010122094,2024-01-01,09:36,Haryana,Faridabad,Expressway,Rain,Daylight,120,106.0,1,3,0,2,1,0.0,0.0,34772.66
ACC2020022122095,2020-02-21,20:40,Odisha,Bhubaneswar,Expressway,Clear,Night (lit),100,116.5,5,1,0,0,1,0.0,0.0,139626.0
ACC2025011422096,2025-01-14,09:04,Haryana,Faridabad,State Highway,Clear,Daylight,80,45.2,1,1,0,1,0,0.0,0.0,60612.18
ACC2021050922097,2021-05-09,19:37,Tamil Nadu,Coimbatore,National Highway,Clear,,90,95.3,2,2,0,0,2,0.0,1.0,10872.28
ACC2023052022098,2023-05-20,10:23,Gujarat,Ahmedabad,Urban Road,,Daylight,60,46.9,2,2,0,1,1,0.0,0.0,47175.58
ACC2024011322099,2024-01-13,19:48,Delhi,New Delhi,Urban Road,Clear,Night (unlit),40,37.5,3,1,0,0,1,0.0,0.0,18716.34
ACC2021062622100,2021-06-26,06:41,Kerala,Thiruvananthapuram,Urban Road,Rain,Daylight,50,,1,3,1,2,0,1.0,0.0,23116.78
ACC2024041422101,2024-04-14,22:45,Delhi,New Delhi,National Highway,Rain,Night (lit),80,97.4,2,6,0,3,3,0.0,0.0,101180.97
ACC2018080922102,2018-08-09,10:06,Maharashtra,Nagpur,Expressway,Clear,Daylight,100,74.5,1,3,0,2,1,0.0,0.0,31237.99
ACC2021122022103,2021-12-20,18:12,Rajasthan,Jaipur,Urban Road,Clear,Night (lit),50,54.0,1,3,0,2,1,1.0,1.0,49477.37
ACC2023082822104,2023-08-28,18:10,Rajasthan,Udaipur,Urban Road,Clear,Night (unlit),50,37.0,1,1,0,0,1,0.0,0.0,28061.37
ACC2024060222105,2024-06-02,18:23,Punjab,Ludhiana,Urban Road,Haze,Night (lit),50,45.0,3,4,0,2,2,0.0,0.0,33591.63
ACC2021102222106,2021-10-22,18:02,Puducherry,Puducherry,National Highway,Clear,Night (unlit),80,91.9,2,6,0,1,5,0.0,0.0,18526.02
ACC2018111722107,2018-11-17,10:24,Gujarat,Vadodara,State Highway,Clear,Daylight,70,55.9,2,1,0,0,1,0.0,0.0,19019.04
ACC2022091322108,2022-09-13,19:56,Bihar,Gaya,Urban Road,Haze,Night (lit),40,40.9,1,2,0,0,2,0.0,0.0,37169.18
ACC2018121422109,2018-12-14,08:42,Jharkhand,Dhanbad,Urban Road,Clear,Daylight,50,36.5,1,0,0,0,0,0.0,0.0,82598.35
ACC2025081522110,2025-08-15,21:01,Madhya Pradesh,Indore,National Highway,Clear,Night (lit),90,67.1,1,4,0,1,3,0.0,,148734.74
ACC2018061022111,2018-06-10,21:11,Punjab,Ludhiana,National Highway,Haze,Night (lit),90,46.3,2,2,0,2,0,1.0,1.0,59840.99
ACC2020051622112,2020-05-16,21:41,Jammu and Kashmir,Jammu,Rural Road,Rain,Night (lit),70,66.7,3,1,0,0,1,0.0,0.0,59649.65
ACC2020070422113,2020-07-04,09:21,Maharashtra,Mumbai,Rural Road,Rain,Daylight,60,51.3,2,5,0,3,2,0.0,0.0,12323.13
ACC2018081722114,2018-08-17,00:18,Rajasthan,Jodhpur,State Highway,Clear,Night (unlit),80,64.8,1,0,0,0,0,1.0,0.0,31359.69
ACC2022021722115,2022-02-17,19:51,Odisha,Cuttack,National Highway,Rain,Night (unlit),100,66.2,1,3,0,1,2,0.0,0.0,49835.56
ACC2019082222116,2019-08-22,21:49,West Bengal,Siliguri,Expressway,Clear,Night (unlit),110,111.3,2,1,0,1,0,0.0,0.0,21836.45
ACC2023081322117,2023-08-13,09:56,Chandigarh,Chandigarh,National Highway,Clear,Dawn/Dusk,80,79.4,1,1,0,1,0,0.0,0.0,20528.92
ACC2020102422118,2020-10-24,22:22,Punjab,Ludhiana,National Highway,Clear,Night (unlit),90,67.1,1,2,0,0,2,1.0,0.0,20472.69
ACC2018120622119,2018-12-06,08:05,Maharashtra,Nashik,Expressway,Clear,Daylight,120,97.9,1,1,0,1,0,0.0,0.0,14468.41
ACC2018110922120,2018-11-09,08:22,West Bengal,Siliguri,Expressway,Clear,Daylight,100,77.9,1,6,0,0,6,0.0,0.0,
ACC2022071422121,2022-07-14,18:38,Haryana,Faridabad,National Highway,Clear,Night (lit),100,96.7,2,5,0,2,3,0.0,1.0,69665.35
ACC2020112122122,2020-11-21,18:48,Delhi,New Delhi,Urban Road,,Night (lit),50,,4,4,1,2,1,0.0,1.0,40487.93
ACC2022092022123,2022-09-20,20:33,Karnataka,Mangaluru,Urban Road,Fog,Night (lit),60,35.3,1,1,0,1,0,0.0,0.0,30348.91
ACC2020123022124,2020-12-30,01:59,Tamil Nadu,Madurai,National Highway,Clear,Night (unlit),90,91.1,1,4,0,1,3,0.0,0.0,41975.64
ACC2023112122125,2023-11-21,10:40,Uttar Pradesh,Varanasi,Rural Road,Clear,Daylight,50,49.1,2,1,0,0,1,0.0,0.0,69326.67
ACC2024033122126,2024-03-31,10:18,Uttarakhand,Haridwar,National Highway,Clear,Daylight,90,84.8,1,5,0,2,3,0.0,0.0,44016.04
ACC2020022622127,2020-02-26,19:01,Tamil Nadu,Chennai,Urban Road,Clear,Night (lit),40,36.0,1,3,0,1,2,0.0,0.0,34243.62
ACC2024101922128,2024-10-19,08:51,Odisha,Cuttack,Rural Road,Clear,Daylight,60,56.6,1,2,0,0,2,1.0,0.0,51663.09
ACC2018082122129,2018-08-21,18:41,Kerala,Kozhikode,National Highway,Clear,Night (lit),90,53.6,1,1,0,0,1,1.0,0.0,25249.43
ACC2021031122130,2021-03-11,18:38,Haryana,Gurugram,Rural Road,Clear,Night (unlit),50,38.5,2,3,0,3,0,0.0,0.0,
ACC2024020522131,2024-02-05,06:11,Puducherry,Puducherry,National Highway,Rain,Daylight,100,57.9,1,2,0,1,1,0.0,0.0,33945.78
ACC2024051522132,2024-05-15,21:53,Madhya Pradesh,Indore,Urban Road,Rain,Night (lit),50,47.4,2,2,0,2,0,0.0,0.0,
ACC2019032822133,2019-03-28,09:04,Uttar Pradesh,Lucknow,Urban Road,Clear,Daylight,60,40.4,5,4,1,1,2,0.0,0.0,93973.36
ACC2025081322134,2025-08-13,09:11,Maharashtra,Thane,National Highway,Clear,Daylight,90,89.6,3,1,0,1,0,0.0,0.0,44478.57
ACC2019080722135,2019-08-07,11:21,Kerala,Kochi,Rural Road,Rain,Daylight,60,75.6,3,3,0,0,3,1.0,0.0,89605.54
ACC2025032522136,2025-03-25,08:14,Gujarat,Ahmedabad,State Highway,Rain,Daylight,80,64.4,2,1,0,0,1,0.0,0.0,20081.37
ACC2021010322137,2021-01-03,20:15,Maharashtra,Thane,National Highway,,Night (lit),80,80.3,1,4,0,1,3,0.0,0.0,86443.76
ACC2025022122138,2025-02-21,09:13,Gujarat,Surat,Rural Road,,Dawn/Dusk,50,57.1,3,3,0,0,3,0.0,0.0,29827.74
ACC2024100922139,2024-10-09,10:23,Karnataka,Mangaluru,Urban Road,,Daylight,60,50.5,1,1,0,1,0,0.0,0.0,39610.89
ACC2022091022140,2022-09-10,10:58,Maharashtra,Pune,Urban Road,,Dawn/Dusk,50,49.4,2,2,0,1,1,0.0,0.0,65834.53
ACC2023091322141,2023-09-13,04:56,Chhattisgarh,Bilaspur,Urban Road,,Night (lit),50,50.5,1,3,0,3,0,0.0,0.0,54576.56
ACC2023052522142,2023-05-25,09:51,Maharashtra,Thane,Expressway,Clear,Daylight,100,128.9,1,4,1,1,2,0.0,0.0,91525.45
ACC2024021022143,2024-02-10,03:30,Gujarat,Vadodara,National Highway,Clear,Night (lit),90,103.6,1,3,0,1,2,0.0,0.0,24862.18
ACC2019091622144,2019-09-16,20:31,Gujarat,Ahmedabad,Urban Road,Clear,Night (lit),50,47.5,2,6,0,2,4,0.0,0.0,61357.47
ACC2020071422145,2020-07-14,16:37,Madhya Pradesh,Bhopal,Urban Road,Rain,Daylight,40,34.3,2,2,0,2,0,0.0,0.0,30153.91
ACC2023061022146,2023-06-10,06:58,Kerala,Kozhikode,Urban Road,Clear,Daylight,50,45.5,4,4,0,1,3,0.0,0.0,72680.1
ACC2022083122147,2022-08-31,10:49,Maharashtra,Thane,Rural Road,Clear,,60,47.6,2,1,0,0,1,0.0,0.0,36147.64
ACC2019011422148,2019-01-14,10:52,Uttar Pradesh,Noida,State Highway,Clear,Daylight,80,99.2,1,1,0,0,1,0.0,0.0,27873.07
ACC2023010522149,2023-01-05,10:10,Karnataka,Mysuru,Urban Road,Clear,Dawn/Dusk,50,,1,3,1,1,1,0.0,0.0,13399.98
ACC2020101922150,2020-10-19,11:34,Andhra Pradesh,Vijayawada,Expressway,,Daylight,100,69.4,1,0,0,0,0,0.0,0.0,20405.78
ACC2021120622151,2021-12-06,09:24,Delhi,New Delhi,Urban Road,Clear,Daylight,50,58.7,1,5,0,4,1,1.0,0.0,91628.3
ACC2021022422152,2021-02-24,19:25,Haryana,Faridabad,Rural Road,Clear,Night (lit),60,57.2,1,2,0,1,1,1.0,0.0,131857.04
ACC2021050822153,2021-05-08,01:17,Uttar Pradesh,Lucknow,National Highway,Fog,Night (lit),100,69.7,2,1,0,0,1,1.0,0.0,32516.47
ACC2023100522154,2023-10-05,10:06,Punjab,Jalandhar,Urban Road,Haze,Daylight,40,,1,5,0,2,3,0.0,0.0,101991.47
ACC2019062022155,2019-06-20,10:48,Kerala,Thiruvananthapuram,Urban Road,Rain,Daylight,50,40.3,3,4,0,2,2,0.0,0.0,73916.71
ACC2025052422156,2025-05-24,10:30,Andhra Pradesh,Guntur,National Highway,Clear,Daylight,90,,2,0,0,0,0,0.0,0.0,25312.28
ACC2019042922157,2019-04-29,15:48,Karnataka,Bengaluru,National Highway,Clear,Daylight,80,70.9,2,0,0,0,0,0.0,0.0,42753.22
ACC2024123122158,2024-12-31,19:27,Telangana,Nizamabad,State Highway,Rain,,70,25.7,1,3,0,1,2,0.0,0.0,43339.76
ACC2024071022159,2024-07-10,21:38,Rajasthan,Kota,Rural Road,Clear,Night (lit),60,67.3,1,5,0,3,2,0.0,0.0,43152.26
ACC2022051022160,2022-05-10,20:24,Kerala,Kozhikode,National Highway,Rain,Night (lit),90,108.1,1,2,0,0,2,0.0,0.0,25586.17
ACC2019070222161,2019-07-02,19:35,Uttar Pradesh,Lucknow,State Highway,Rain,Night (lit),80,46.4,1,3,0,2,1,0.0,0.0,62703.09
ACC2019050422162,2019-05-04,10:34,Assam,Dibrugarh,State Highway,Storm,Daylight,80,74.6,2,1,0,0,1,0.0,0.0,28405.27
ACC2024022722163,2024-02-27,10:01,Maharashtra,Mumbai,National Highway,Rain,Daylight,80,79.5,1,3,0,2,1,0.0,0.0,39143.61
ACC2025011522164,2025-01-15,06:14,Kerala,Kochi,National Highway,Clear,Daylight,90,99.0,4,5,0,1,4,0.0,0.0,83502.2
ACC2022031022165,2022-03-10,08:43,Uttarakhand,Haridwar,State Highway,Clear,Daylight,80,41.6,3,3,0,1,2,0.0,0.0,177192.43
ACC2019112522166,2019-11-25,20:28,Haryana,Faridabad,Expressway,Clear,Night (lit),100,126.5,1,3,1,1,1,0.0,0.0,40073.68
ACC2018032522167,2018-03-25,03:41,Haryana,Faridabad,National Highway,Clear,Night (lit),80,69.2,2,1,0,1,0,0.0,0.0,80266.24
ACC2018041922168,2018-04-19,09:27,West Bengal,Siliguri,Urban Road,Clear,Daylight,60,43.6,1,2,0,1,1,0.0,0.0,36125.46
ACC2020061722169,2020-06-17,08:54,Jharkhand,Dhanbad,National Highway,Clear,Daylight,80,,7,2,0,0,2,0.0,0.0,24378.53
ACC2024011922170,2024-01-19,19:26,West Bengal,Durgapur,State Highway,Fog,Night (lit),80,84.1,3,3,0,0,3,0.0,0.0,54621.29
ACC2025010322171,2025-01-03,05:45,West Bengal,Kolkata,National Highway,Rain,Night (lit),80,,3,2,0,1,1,1.0,0.0,66452.26
ACC2020032422172,2020-03-24,20:06,West Bengal,Howrah,Urban Road,Clear,Night (lit),50,50.1,1,2,0,1,1,0.0,0.0,100259.18
ACC2018080722173,2018-08-07,18:25,Gujarat,Rajkot,Urban Road,Clear,,50,39.6,1,4,0,1,3,0.0,0.0,7703.92
ACC2025063022174,2025-06-30,10:36,Gujarat,Vadodara,National Highway,Storm,Daylight,90,70.1,1,4,0,1,3,0.0,0.0,47055.86
ACC2020090422175,2020-09-04,05:09,Uttar Pradesh,Noida,National Highway,Clear,Night (unlit),80,98.3,2,6,0,3,3,0.0,0.0,64246.8
ACC2023072822176,2023-07-28,20:15,Delhi,New Delhi,Rural Road,Rain,Night (unlit),60,,2,1,0,0,1,1.0,0.0,
ACC2022080722177,2022-08-07,21:32,Odisha,Cuttack,Rural Road,Storm,,60,58.0,1,4,1,1,2,0.0,1.0,63613.81
ACC2021120922178,2021-12-09,18:10,Rajasthan,Kota,Urban Road,Clear,,60,41.3,1,3,0,3,0,0.0,1.0,
ACC2023042622179,2023-04-26,10:48,Karnataka,Hubballi,State Highway,Clear,Daylight,80,53.6,5,2,0,1,1,0.0,0.0,49385.56
ACC2024062022180,2024-06-20,09:41,Tamil Nadu,Tiruchirappalli,National Highway,Clear,Daylight,100,105.8,1,3,0,0,3,1.0,0.0,112593.12
ACC2021120722181,2021-12-07,19:49,Telangana,Nizamabad,National Highway,Clear,Night (lit),100,120.5,1,6,0,3,3,0.0,0.0,50729.22
ACC2020010422182,2020-01-04,09:13,Maharashtra,Pune,National Highway,Clear,Daylight,90,120.0,3,4,0,1,3,0.0,0.0,158741.93
ACC2021021322183,2021-02-13,18:10,Gujarat,Surat,National Highway,Fog,Night (unlit),80,83.2,2,4,0,1,3,1.0,0.0,
ACC2019030622184,2019-03-06,10:01,Jharkhand,Ranchi,National Highway,,Daylight,100,70.4,2,2,1,1,0,0.0,0.0,79625.23
ACC2024122922185,2024-12-29,18:52,Haryana,Panipat,Urban Road,Clear,Night (unlit),40,43.2,1,3,0,2,1,1.0,0.0,31657.82
ACC2018121622186,2018-12-16,19:29,Maharashtra,Thane,State Highway,Clear,Night (unlit),80,62.4,1,3,0,2,1,1.0,0.0,13546.17
ACC2020121522187,2020-12-15,09:53,Madhya Pradesh,Bhopal,State Highway,Clear,Daylight,80,36.4,1,1,0,0,1,0.0,0.0,15773.73
ACC2018040522188,2018-04-05,13:46,Assam,Silchar,Rural Road,Rain,Daylight,60,63.7,1,0,0,0,0,,0.0,36529.88
ACC2018081522189,2018-08-15,05:55,Madhya Pradesh,Bhopal,Urban Road,,Night (lit),60,50.0,1,1,1,0,0,0.0,0.0,61495.14
ACC2018090322190,2018-09-03,10:47,Gujarat,Vadodara,National Highway,Rain,Daylight,100,109.3,3,2,0,1,1,0.0,0.0,34349.48
ACC2023063022191,2023-06-30,10:25,Rajasthan,Jodhpur,National Highway,Clear,Daylight,80,71.3,2,4,0,0,4,0.0,0.0,13473.43
ACC2022012522192,2022-01-25,06:05,Chandigarh,Chandigarh,State Highway,Clear,Daylight,80,78.3,1,1,0,1,0,0.0,1.0,59762.75
ACC2021041222193,2021-04-12,19:31,Telangana,Warangal,State Highway,Fog,,70,71.8,1,7,0,2,5,0.0,0.0,78035.62
ACC2021011222194,2021-01-12,10:57,Punjab,Ludhiana,Urban Road,Clear,Daylight,60,40.7,2,3,0,0,3,0.0,0.0,19708.86
